geo,name,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
syr,Syria,63080,63080,63080,63080,63080,63080,63080,63080,63080,63080,63080,63100,63120,63150,63190,63240,63300,63370,63450,63540,63650,63760,63880,64020,64160,64320,64490,64660,64850,65050,65260,65480,65700,65920,66140,66360,66590,66810,67040,67260,67490,67720,67950,68180,68410,68640,68870,69100,69330,69570,69800,70030,70270,70500,70730,70970,71200,71440,71680,71920,72150,72400,72660,72920,73190,73470,73760,74050,74360,74670,74990,75320,75660,75970,76330,76700,77080,77440,77850,78260,78680,79100,79520,79950,80370,80800,81230,81660,82100,82540,82980,83420,83870,84310,84760,85220,85670,86130,86590,87060,87520,87990,88460,88930,89400,89880,90360,90840,91320,91810,92300,92800,93290,94080,95160,96550,97960,99390,100800,102300,103800,105300,106900,108400,110000,111600,113600,115400,117200,119100,121900,124700,127600,130400,133200,136000,138800,141600,144400,147200,150100,152900,155700,158500,161300,164100,166900,169800,172600,175400,178200,180100,184000,188000,192300,196700,201400,206200,211200,216400,221700,227200,232800,238600,244700,251300,258400,266100,274600,283800,293600,304000,314800,325800,336900,348000,358900,369700,380200,390300,399800,408600,416600,423900,430200,435400,439200,441700,443300,444100,445100,447100,450500,455600,462300,469900,477700,484500,489900,493700,496000,497800,499600,502000,504800,507500,509500,509800,507900,503800,497000,487300,475500,462400,449300,437800
tcd,Chad,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60390,60420,60460,60490,60520,60560,60590,60620,60660,60690,60720,60760,60790,60820,60860,60890,60920,60950,60990,61020,61050,61090,61120,61150,61190,61220,61250,61290,61320,61350,61390,61420,61450,61480,61520,61550,61580,61620,61650,61680,61720,61750,61780,61820,61850,61880,61920,61950,61980,62020,62050,62080,62120,62150,62180,62220,62250,62280,62320,62350,62380,62420,62450,62480,62510,62550,62580,62610,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,65230,67850,70480,73100,75730,78350,80980,83600,86230,88850,91480,94110,96730,99360,102000,104600,107200,109900,112500,115100,117700,118700,120600,122600,124600,126700,128800,131000,133100,135400,137700,140000,142400,144900,147700,150700,154000,157800,162100,166800,171800,177100,182600,188100,193600,199000,204200,209400,214600,219900,225300,230900,236900,243400,250300,257800,266000,274800,284100,293900,304200,315000,326100,337500,349200,361200,373600,386400,399600,413100,427000,441000,455300,469500,483700,497800,511500,525000,538200,551100,564000,576800,589800,603000,616500,630200
tgo,Togo,19600,19600,19600,19600,19600,19600,19600,19600,19600,19600,19600,19610,19620,19650,19680,19720,19780,19840,19900,19980,20060,20160,20260,20380,20500,20630,20770,20920,21080,21250,21430,21620,21810,22000,22190,22390,22590,22780,22990,23190,23390,23600,23810,24020,24230,24440,24660,24880,25090,25320,25540,25760,25990,26220,26440,26680,26910,27140,27380,27620,27860,28110,28350,28600,28850,29100,29360,29610,29870,30130,30400,30660,30930,31190,31470,31740,32020,32290,32580,32860,33150,33430,33720,34020,34310,34610,34910,35210,35520,35830,36140,36460,36780,37100,37420,37750,38080,38420,38750,39090,39430,39780,40120,40470,40820,41180,41540,41900,42260,42630,43010,43380,43760,44140,44530,44920,45310,45710,46110,46520,46930,47340,47760,48180,48600,49030,49460,49900,50340,50780,51550,52310,53070,53830,54590,55350,56110,56870,57630,58390,59150,59910,60670,61430,62190,62950,63720,64480,65240,66000,66760,67080,67730,68410,69120,69870,70660,71500,72420,73450,74640,76030,77680,79610,81840,84390,87250,90370,93680,97110,100600,103900,107200,110300,113200,115900,118600,121200,124000,126800,129800,133000,136300,139700,143200,146600,149800,152900,155700,158400,160800,163100,165400,167800,170500,173400,176700,180500,184700,189300,194300,199400,204700,210000,215200,220100,224700,229100,233200,237000,240600,243900,247200,250300,253400,256500
tha,Thailand,205300,205300,205300,205300,205300,205300,205300,205300,205300,205300,205300,205400,205400,205500,205700,205900,206100,206400,206700,207000,207400,207800,208300,208800,209300,209900,210500,211100,211800,212600,213300,214200,215000,215800,216600,217500,218300,219100,220000,220800,221600,222500,223400,224300,225200,226100,227000,228000,229000,229900,231000,232100,233200,234300,235500,236600,237800,239100,240300,241500,242800,244100,245500,246900,248300,249700,251200,252800,254300,255900,257600,259300,261000,262600,264400,266200,268100,270000,272000,274000,276100,278200,280300,282400,284500,286700,289000,291100,293500,296000,298500,301100,303800,306600,309400,312400,315500,318700,322100,325600,329300,333100,336800,340900,345200,349700,354300,358800,363500,368400,373600,378800,384600,390600,396700,402900,409200,416300,423900,432500,441200,450100,459600,469700,480400,491400,501800,513400,526000,540500,556800,573100,589400,605700,622000,638300,654600,670900,687200,703500,719800,736100,752400,768700,785000,801300,817600,833900,850200,866500,882800,898100,928500,958900,989300,1020000,1050000,1081000,1112000,1143000,1175000,1207000,1240000,1272000,1304000,1332000,1357000,1376000,1389000,1397000,1397000,1393000,1384000,1373000,1360000,1345000,1329000,1312000,1293000,1274000,1254000,1234000,1213000,1193000,1173000,1155000,1137000,1121000,1107000,1094000,1081000,1067000,1053000,1038000,1021000,1002000,982700,962600,942700,923400,905200,888600,873400,859700,847200,835900,825500,815600,805700,795500,784500,772400,759300,745100,730200,714600
tjk,Tajikistan,19120,19120,19120,19120,19120,19120,19120,19120,19120,19120,19120,19120,19140,19170,19200,19240,19290,19350,19420,19500,19590,19680,19790,19900,20030,20160,20310,20460,20620,20800,20980,21170,21360,21560,21760,21960,22160,22360,22570,22780,22990,23200,23410,23620,23840,24060,24280,24500,24730,24960,25190,25420,25650,25880,26110,26350,26590,26830,27080,27320,27570,27820,28070,28330,28580,28840,29110,29370,29640,29910,30180,30450,30730,31000,31280,31560,31850,32130,32420,32720,33020,33310,33610,33920,34220,34530,34840,35150,35470,35790,36120,36450,36780,37110,37450,37790,38130,38480,38830,39180,39530,39890,40250,40620,40980,41360,41730,42100,42480,42870,43260,43650,44050,44450,44850,45260,45670,46080,46510,46940,47370,47800,48240,48680,49130,49580,50040,50500,50960,51430,52390,53360,54330,55300,56260,57230,58200,59160,60130,61100,62060,63030,64000,64970,65930,66900,67870,68830,69800,70770,71730,73700,77470,80960,84140,87040,89650,91990,94090,95990,97760,99460,101200,103000,104900,107100,109500,112200,115100,118200,121200,124100,126700,129100,131300,133600,136300,139600,143800,148700,154600,161500,169000,176800,184600,191900,198400,203800,207800,210500,211800,211600,210400,208500,206100,203400,200500,197500,194600,192100,190200,189300,189600,191000,193600,197500,202900,209300,216600,224300,231800,238900,245100,250200,253900,256300
tkm,Turkmenistan,15860,15860,15860,15860,15860,15860,15860,15860,15860,15860,15860,15870,15880,15900,15930,15960,16010,16060,16120,16180,16250,16330,16420,16520,16620,16730,16850,16980,17110,17260,17410,17570,17730,17900,18060,18230,18400,18570,18740,18910,19080,19260,19440,19620,19800,19980,20160,20350,20540,20730,20920,21110,21300,21500,21700,21900,22100,22300,22510,22720,22920,23130,23350,23560,23780,24000,24220,24440,24660,24890,25120,25350,25580,25810,26050,26290,26530,26770,27020,27260,27510,27760,28020,28270,28530,28790,29060,29320,29590,29860,30130,30410,30690,30970,31260,31540,31830,32130,32420,32720,33020,33320,33630,33940,34250,34560,34880,35200,35520,35840,36170,36500,36840,37180,37520,37870,38210,38570,38920,39280,39640,40010,40380,40750,41120,41500,41890,42270,42660,43060,43800,44540,45290,46030,46780,47520,48260,49010,49750,50490,51240,51980,52730,53470,54210,54960,55700,56440,57190,57930,58680,58350,57960,58120,58830,60070,61800,63970,66480,69160,71780,74140,76040,77370,78140,78470,78620,78860,79430,80380,81680,83200,84730,86170,87510,88840,90260,91930,93960,96360,99190,102500,106100,109900,113800,117500,121100,124300,127000,129100,130200,130200,128800,126400,123100,119200,115400,112000,109300,107600,106700,106600,106800,107100,107400,107700,107900,108300,108800,109400,110100,110800,111300,111800,112000,111900
tls,Timor-Leste,6189,6189,6189,6189,6189,6189,6189,6189,6189,6189,6189,6192,6199,6209,6222,6239,6259,6283,6310,6341,6375,6413,6455,6500,6550,6603,6659,6720,6785,6854,6927,7003,7081,7160,7239,7319,7401,7483,7566,7650,7734,7820,7907,7995,8083,8173,8264,8355,8448,8542,8637,8732,8828,8925,9023,9123,9223,9325,9428,9531,9636,9743,9850,9958,10070,10180,10290,10400,10520,10640,10750,10870,10990,11110,11230,11350,11480,11600,11730,11860,11990,12120,12250,12380,12520,12660,12790,12930,13070,13220,13360,13510,13660,13810,13960,14120,14270,14430,14590,14750,14910,15080,15240,15410,15580,15750,15920,16090,16270,16450,16630,16810,17000,17180,17370,17560,17760,17950,18150,18350,18560,18760,18970,19180,19400,19610,19780,19920,20010,20110,20120,20140,20150,20170,20190,20200,20220,20230,20250,20260,20280,20300,20310,20330,20340,20360,20370,20390,20410,20420,20440,20510,20680,20870,21090,21350,21640,21950,22290,22660,23040,23430,23820,24200,24550,24870,25170,25440,25660,25800,25800,25540,25000,24230,23310,22400,21730,21450,21640,22310,23350,24600,25830,26900,27760,28440,29030,29690,30490,31460,32590,33840,35110,36300,37350,38160,38610,38710,38500,38040,37490,37030,36810,36920,37390,38180,39180,40240,41190,42000,42610,43040,43340,43560,43730,43860
ton,Tonga,840,840,840,840,839,839,839,839,839,839,838,838,838,838,838,838,837,837,837,837,837,837,836,836,836,836,836,836,835,835,835,835,835,835,834,834,834,834,834,834,834,834,834,834,834,834,835,835,835,836,836,837,838,838,839,840,841,842,843,844,846,847,848,849,851,852,853,854,856,857,858,859,861,862,863,865,866,867,868,870,871,872,874,875,876,877,879,880,881,883,884,885,887,888,889,891,896,902,908,916,924,932,941,952,964,977,986,994,1004,1013,1022,1031,1040,1048,1057,1066,1074,1083,1092,1102,1111,1123,1137,1154,1171,1189,1212,1235,1259,1285,1332,1379,1426,1473,1520,1567,1614,1661,1708,1755,1801,1848,1895,1942,1989,2036,2083,2130,2177,2224,2271,2308,2384,2459,2534,2609,2684,2758,2831,2903,2971,3036,3094,3144,3183,3205,3206,3183,3141,3083,3020,2962,2918,2896,2897,2923,2970,3029,3091,3150,3196,3223,3228,3213,3179,3133,3081,3034,2996,2971,2955,2943,2927,2904,2873,2838,2805,2779,2765,2764,2775,2796,2822,2848,2871,2887,2892,2887,2871,2846,2811,2769,2723,2676,2632,2594
tto,Trinidad and Tobago,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1914,1916,1919,2068,2075,2083,2092,2102,2114,2126,2139,2154,2169,2186,2204,2223,2243,2264,2287,2310,2335,2360,2386,2411,2437,2464,2490,2517,2544,2571,2601,2632,2666,2701,2739,2779,2822,2867,2914,2965,3018,3075,3134,3196,3262,3330,3402,3477,3556,3638,3724,3814,3906,4002,4100,4202,4308,4417,4529,4645,4765,4889,5003,5135,5271,5412,5545,5696,5852,6013,6167,6336,6509,6580,6661,6684,6696,6712,6725,6733,7023,7323,7634,7956,8290,8604,8921,9245,9575,9914,10160,10410,10650,10900,11140,11110,11050,11000,10940,10880,11120,11360,11580,11770,11950,12130,12090,12040,11990,11650,11760,11850,12210,12560,12890,12760,12640,12550,12490,13160,13830,14500,15170,15830,16500,17170,17840,18510,19170,19840,20510,21180,21850,22520,23180,23850,24520,25190,25860,26530,26740,27180,27670,28220,28800,29420,30050,30640,31140,31460,31530,31300,30740,29900,28890,27830,26880,26140,25690,25530,25650,25940,26320,26770,27300,27940,28700,29540,30420,31220,31830,32160,32180,31850,31190,30230,29070,27820,26540,25290,24100,22980,21940,21020,20240,19640,19200,18900,18750,18720,18800,18970,19190,19430,19660,19870,20030,20160,20210,20200,20090,19900,19650,19340,18980
tun,Tunisia,38210,38240,38270,38300,38330,38360,38380,38410,38440,38470,38500,38540,38590,38640,38710,38790,38880,38970,39080,39200,39330,39460,39610,39770,39940,40120,40310,40510,40720,40940,41180,41420,41670,41910,42160,42410,42660,42920,43170,43430,43680,43940,44200,44470,44730,45000,45260,45530,45800,46070,46350,46640,46930,47220,47520,47810,48110,48410,48710,49020,49320,49640,49980,50330,50690,51070,51460,51870,52300,52740,53200,53680,54170,54600,55130,55680,56240,56790,57410,58050,58690,59330,59990,60660,61320,62010,62700,63380,64090,64800,65530,66260,67000,67740,68500,69260,70040,70820,71610,72410,73220,74030,74840,75680,76520,77380,78240,79090,79970,80870,81770,82670,83600,84710,86020,87540,89080,90650,92210,93810,95440,97090,98770,100500,102200,104000,105800,107600,109500,111400,114000,116700,119300,121900,124600,127200,129800,132500,135100,137700,140400,143000,145600,148300,150900,153600,156200,158800,161500,164100,166700,168000,170600,173100,175700,178200,180800,183300,185900,188400,191000,193500,196100,198600,200900,203100,204900,206300,207300,208100,208600,209200,209900,211000,212400,214100,216200,218300,220300,222300,224000,225600,227000,228100,228900,229000,228100,226100,222900,218800,213700,208100,202200,196400,191000,186000,181500,177300,173600,170400,167800,166000,165000,165000,166000,168000,171100,175200,180000,185200,190200,194700,198300,200700,201900,201700
tur,Turkey,465500,466200,466900,467600,468300,469000,469700,470500,471200,471900,472600,473400,474200,475000,475900,476800,477700,478700,479700,480800,481900,483100,484300,485500,486800,488100,489400,490800,492300,493700,495300,496800,498400,500000,501500,503100,504700,506300,507900,509500,511100,512700,514300,516000,517600,519200,520900,522500,524200,525800,527500,529100,530800,532500,534200,535800,537500,539200,540900,542600,544300,546100,548000,549900,551900,554000,556100,558300,560600,563000,565400,568000,570600,572900,575700,578500,581500,584300,587500,590800,594100,597400,600800,604100,607500,610900,614300,617700,621200,624600,628100,631700,635200,638800,642400,646000,649600,653200,656900,660600,664300,667100,670800,673700,677400,680300,684100,687000,689900,693800,696700,700600,703600,703500,701100,694800,689400,683100,677800,671600,665500,660400,654400,652400,652700,656900,660400,666000,674600,684200,704800,725400,746000,766600,787200,807800,828400,849100,869700,890300,910900,931500,952100,972700,993300,1014000,1035000,1055000,1076000,1096000,1117000,1130000,1154000,1177000,1197000,1215000,1230000,1244000,1256000,1266000,1274000,1282000,1288000,1295000,1303000,1312000,1325000,1341000,1360000,1382000,1406000,1430000,1453000,1473000,1490000,1504000,1516000,1527000,1537000,1545000,1551000,1553000,1549000,1540000,1525000,1507000,1485000,1462000,1441000,1421000,1406000,1395000,1387000,1384000,1382000,1383000,1383000,1383000,1380000,1376000,1369000,1360000,1350000,1340000,1331000,1323000,1317000,1313000,1310000,1308000,1306000,1305000,1303000,1300000,1295000,1289000
tza,Tanzania,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140400,140500,140600,140700,140900,141000,141200,141500,141700,142000,142200,142600,142900,143300,143700,144100,144500,145000,145500,146000,146500,147000,147500,148000,148600,149100,149600,150200,150700,151200,151800,152300,152800,153400,153900,154500,155000,155600,156100,156600,157200,157700,158200,158800,159300,159800,160400,160900,161500,162000,162600,163100,163700,164200,164800,165300,165900,166400,167000,167600,168100,168700,169300,169800,170400,171000,171600,172100,172700,173300,173900,174500,175100,175700,176200,176800,177400,178000,178600,179200,179800,180500,181100,181700,182300,182900,183500,184100,184800,185400,186000,186600,187300,187900,188500,189200,189800,190500,191100,191700,192400,193000,193700,194300,195000,195700,196400,197100,197800,199600,202600,206800,211100,215500,220000,224500,229200,233600,240500,247500,254400,261300,268200,275100,282000,288900,295800,302700,309600,316500,323400,330300,337200,344100,351000,357900,364800,371700,378600,384300,395700,407500,419500,431800,444400,457300,470400,484000,497800,512100,526700,541800,557400,573500,589900,606800,624000,641800,660100,679200,699100,719800,741300,763300,785600,807900,830200,852400,874800,897400,920500,944400,969000,994400,1020000,1047000,1074000,1101000,1128000,1155000,1182000,1209000,1236000,1264000,1294000,1325000,1358000,1393000,1431000,1472000,1516000,1562000,1610000,1659000,1706000,1753000,1796000,1838000,1877000,1914000,1951000,1988000,2026000,2064000
uga,Uganda,99690,99690,99690,99690,99690,99690,99690,99690,99690,99690,99690,99700,99730,99780,99840,99920,100000,100100,100300,100400,100600,100700,100900,101100,101400,101600,101900,102100,102400,102700,103100,103400,103800,104100,104500,104800,105100,105500,105800,106200,106600,106900,107300,107600,108000,108300,108700,109100,109400,109800,110200,110500,110900,111200,111600,112000,112300,112700,113100,113400,113800,114200,114600,114900,115300,115700,116100,116500,116800,117200,117600,118000,118400,118800,119200,119500,119900,120300,120700,121100,121500,121900,122300,122700,123100,123500,123900,124300,124700,125100,125600,126000,126400,126800,127200,127600,128000,128500,128900,129300,129700,130200,130600,131000,131400,131900,132300,132700,133200,133600,134000,134500,134800,135200,135600,135900,136300,136600,137000,137400,137800,138900,140900,143700,146500,149400,152400,155400,158500,161600,166900,172200,177600,182900,188200,193500,198800,204100,209400,214700,220000,225300,230600,235900,241300,246600,251900,257200,262500,267800,273100,275400,280400,285800,291700,298200,305100,312600,320700,329300,338600,348600,359200,370500,382400,394700,407400,420200,433100,446100,459200,472500,486000,500000,514600,529700,545600,562100,579400,597600,616600,636800,657900,680100,703400,727900,753600,780500,808500,837200,866300,895300,924000,952300,980100,1008000,1035000,1064000,1093000,1124000,1155000,1188000,1221000,1256000,1290000,1324000,1359000,1393000,1426000,1460000,1493000,1526000,1560000,1594000,1630000,1665000
ukr,Ukraine,575400,575400,575400,575400,575400,575400,575400,575400,575400,575400,575400,575700,576200,577000,578000,579300,580900,582700,584800,587200,589800,592800,596000,599500,603300,607400,611700,616400,621300,626600,632200,638000,644000,649900,656000,662100,668200,674400,680700,687000,693400,699800,706300,712900,719500,726200,732900,739700,746600,753500,760500,767600,774700,781900,789100,796400,803800,811200,818700,826300,834000,841700,849500,857300,865300,873300,881400,889500,897800,906100,914500,922900,931500,939800,948500,957300,966200,974900,983900,993000,1002000,1006000,1012000,1016000,1021000,1026000,1031000,1035000,1040000,1045000,1049000,1055000,1059000,1063000,1069000,1073000,1079000,1083000,1084000,1084000,1084000,1085000,1084000,1085000,1084000,1083000,1084000,1082000,1083000,1082000,1080000,1080000,1079000,1077000,1077000,1075000,1074000,1072000,1070000,1069000,1066000,1065000,1062000,1059000,1058000,1055000,1053000,1036000,1021000,1005000,1001000,997700,994000,990300,986600,982900,979200,975500,971800,968100,964400,960700,957000,953300,949500,945800,942100,938400,934700,931000,927300,947800,983300,1008000,1021000,1023000,1015000,996200,968900,934400,895400,854300,814300,778200,748100,725700,711900,705200,704100,707600,714200,722400,730600,737800,743100,746500,748800,750900,753400,756000,758000,758500,756600,751600,743100,731100,715900,698000,678100,656700,633700,608800,582000,554000,525600,497900,471800,448400,428600,413300,403500,400100,402700,410300,421900,435900,450600,464400,476000,484400,489400,491200,491100,489700,487500,484400
