"country","iso3","year","births","n_allsci","rate_per_1000_mort","rate_per_1000_deaths","rate_per_100k_births"
"Sweden","SWE",1943,106800,30,0.293120462739504,0.292677216054321,28.0898876404494
"Sweden","SWE",1944,107800,22,0.212712470752035,0.213411972411652,20.4081632653061
"Sweden","SWE",1945,108800,26,0.247604898767689,0.249025448485255,23.8970588235294
"Sweden","SWE",1946,109700,26,0.244883350757726,0.245347827728079,23.7010027347311
"Sweden","SWE",1947,110700,26,0.242038335148621,0.242738841015395,23.486901535682
"Sweden","SWE",1948,111700,30,0.276586917438805,0.276803838346558,26.857654431513
"Sweden","SWE",1949,112700,13,0.118529864967131,0.118841931089963,11.5350488021295
"Sweden","SWE",1950,113700,24,0.216966804078976,0.21736964614033,21.1081794195251
"Sweden","SWE",1951,112400,11,0.1004410274204,0.100433690938142,9.7864768683274
"Sweden","SWE",1952,110100,17,0.158255834520252,0.158070425023478,15.4405086285195
"Sweden","SWE",1953,108400,16,0.151111614816494,0.150826718953263,14.760147601476
"Sweden","SWE",1954,107100,16,0.152805898307675,0.152498594153585,14.9393090569561
"Sweden","SWE",1955,106300,19,0.182690551052394,0.182366152842033,17.8739416745061
"Sweden","SWE",1956,106000,19,0.183104292350095,0.182854063209762,17.9245283018868
"Sweden","SWE",1957,106200,17,0.163447393975521,0.163312358902925,16.0075329566855
"Sweden","SWE",1958,106800,11,0.105126342750105,0.105115292363852,10.2996254681648
"Sweden","SWE",1959,107800,19,0.179833984837156,0.179902095385985,17.6252319109462
"Sweden","SWE",1960,109100,14,0.130882710393957,0.130978220193099,12.8322639780018
"Sweden","SWE",1961,110600,22,0.202798620969377,0.202968881180172,19.8915009041591
"Sweden","SWE",1962,112100,14,0.127257687727814,0.127336395470462,12.4888492417484
"Sweden","SWE",1963,113600,10,0.0896338457401515,0.0896619743566753,8.80281690140845
"Sweden","SWE",1964,114900,19,0.168236877523553,0.168248795692831,16.5361183637946
"Sweden","SWE",1965,115900,16,0.140336104971407,0.140326258551131,13.8050043140638
"Sweden","SWE",1966,116500,11,0.0959123883928571,0.0958981735756942,9.44206008583691
"Sweden","SWE",1967,116700,9,0.0782887812176515,0.0782853762917087,7.7120822622108
"Sweden","SWE",1968,116400,12,0.104596128199988,0.10460706969446,10.3092783505155
"Sweden","SWE",1969,115700,10,0.0876470278892843,0.0876639315520022,8.64304235090752
"Sweden","SWE",1970,114500,17,0.150486425239229,0.150523734051125,14.8471615720524
"Sweden","SWE",1971,112800,7,0.0628648405927256,0.0628868665271177,6.20567375886525
"Sweden","SWE",1972,110700,10,0.0914561650600867,0.0914904712674175,9.03342366757001
"Sweden","SWE",1973,108200,14,0.130909634949132,0.130956167100069,12.9390018484288
"Sweden","SWE",1974,105500,4,0.0383343715558963,0.0383464989646445,3.7914691943128
"Sweden","SWE",1975,102800,4,0.0393174490839034,0.0393286597775964,3.89105058365759
"Sweden","SWE",1976,100100,2,0.0201783768513661,0.0201832640374601,1.998001998002
"Sweden","SWE",1977,97720,4,0.0413218871705871,0.0413287182931239,4.09332787556283
"Sweden","SWE",1978,95660,4,0.0421958732435968,0.0421972086546475,4.18147606104955
"Sweden","SWE",1979,94130,1,0.0107170798100933,0.0107163907196056,1.06236056517582
"Sweden","SWE",1980,93310,2,0.0216164804046605,0.0216150786788864,2.14339299110492
"Sweden","SWE",1981,93380,4,0.0431900144686548,0.0431820880698686,4.28357249946455
"Sweden","SWE",1982,94310,1,0.0106887853264355,0.0106863866120949,1.06033294454459
"Sweden","SWE",1983,96010,1,0.0104978059585547,0.0104949414382268,1.04155817102385
"Sweden","SWE",1984,98360,3,0.0307370750599373,0.030729518775736,3.05002033346889
"Sweden","SWE",1985,101300,2,0.0198945588381578,0.0198904038746507,1.97433366238894
"Sweden","SWE",1986,104700,2,0.0192466847585503,0.0192433514220837,1.91021967526266
"Sweden","SWE",1989,114700,1,0.00878163584312486,0.0087823299521363,0.871839581517001
"Sweden","SWE",1990,116700,4,0.0345163823379672,0.034519063152626,3.42759211653813
"Sweden","SWE",1991,117300,1,0.0085819230373142,0.0085839120320695,0.852514919011083
"eSwatini","SWZ",1937,9044,1,0.17825311942959,0.17749378771743,11.0570544007077
"Syria","SYR",1852,70270,1,0.0249295739535811,0.024931438544004,1.42308239647076
"Syria","SYR",1855,70970,1,0.0246834349468072,0.0246852628980499,1.40904607580668
"Syria","SYR",1863,72920,1,0.0240234468841589,0.0240211386019697,1.3713658804169
"Syria","SYR",1865,73470,1,0.0238435860753457,0.0238435860753457,1.36109976861304
"Syria","SYR",1866,73760,1,0.0237501484384277,0.0237473284255521,1.35574837310195
"Syria","SYR",1876,77080,2,0.0454545454545455,0.0454545454545455,2.59470679813181
"Syria","SYR",1879,78260,1,0.0223843846532659,0.0223863890754421,1.27779197546639
"Syria","SYR",1885,80800,1,0.0216806868441592,0.0216825672159584,1.23762376237624
"Syria","SYR",1899,87060,1,0.0200996944846438,0.0201005025125628,1.14863312657937
"Syria","SYR",1901,87990,1,0.0198637347794132,0.0198649185538339,1.13649278327083
"Syria","SYR",1902,88460,2,0.0394866732477789,0.0394866732477789,2.26090888537192
"Syria","SYR",1904,89400,1,0.0194992590281569,0.0195007800312012,1.11856823266219
"Syria","SYR",1905,89880,1,0.0193734622314354,0.0193723363037582,1.1125945705385
"Syria","SYR",1909,91810,1,0.01886080724255,0.01886080724255,1.08920596884871
"Syria","SYR",1910,92300,1,0.0187300992695261,0.0187300992695261,1.08342361863489
"Syria","SYR",1911,92800,1,0.0185980769588425,0.0185977310768086,1.07758620689655
"Syria","SYR",1912,93290,1,0.0184685849370221,0.0184672206832872,1.0719262514739
"Syria","SYR",1913,94080,1,0.0182815356489945,0.0182815356489945,1.06292517006803
"Syria","SYR",1917,99390,1,0.0171859693746026,0.0172117039586919,1.00613743837408
"Syria","SYR",1920,103800,1,0.0163711671005026,0.0164149704530532,0.963391136801541
"Syria","SYR",1924,110000,1,0.0153435419032129,0.0154059466954244,0.909090909090909
"Syria","SYR",1926,113600,1,0.0148069177919924,0.0148720999405116,0.880281690140845
"Syria","SYR",1928,117200,2,0.0286073921501316,0.0287645620595426,1.70648464163823
"Syria","SYR",1929,119100,1,0.0140516538796616,0.0141322781232335,0.839630562552477
"Syria","SYR",1930,121900,2,0.027411529289219,0.0275785990071704,1.64068908941756
"Syria","SYR",1931,124700,2,0.0267015567007557,0.0269251480883145,1.60384923817161
"Syria","SYR",1932,127600,3,0.0390040954300202,0.0393959290873276,2.35109717868339
"Syria","SYR",1933,130400,3,0.0380324543610548,0.0385010266940452,2.30061349693252
"Syria","SYR",1934,133200,4,0.0494718875998714,0.0501882057716437,3.003003003003
"Syria","SYR",1935,136000,2,0.0240202731105053,0.0245459008345606,1.47058823529412
"Syria","SYR",1936,138800,1,0.0114761811859486,0.0117495006462225,0.720461095100865
"Syria","SYR",1938,144400,3,0.0315975733063701,0.0324464633354964,2.07756232686981
"Syria","SYR",1939,147200,1,0.0101136777377726,0.0103982530934803,0.679347826086957
"Syria","SYR",1940,150100,2,0.0195761757940586,0.01999800019998,1.33244503664224
"Syria","SYR",1941,152900,2,0.0191301519890576,0.0195713866327429,1.3080444735121
"Syria","SYR",1942,155700,3,0.0280528515723623,0.0287438919229664,1.92678227360308
"Syria","SYR",1943,158500,1,0.00914511467973808,0.00938350380031904,0.630914826498423
"Syria","SYR",1944,161300,3,0.026841074000841,0.0275811345039993,1.8598884066956
"Syria","SYR",1945,164100,2,0.017512981497535,0.018019641409136,1.2187690432663
"Syria","SYR",1946,166900,1,0.00857294720779109,0.00883314194859111,0.599161174355902
"Syria","SYR",1947,169800,1,0.00839109201671506,0.00865501125151463,0.588928150765607
"Syria","SYR",1948,172600,1,0.00822070961165368,0.00849040584139922,0.579374275782155
"Syria","SYR",1949,175400,4,0.0322255790533736,0.0333250020828126,2.28050171037628
"Syria","SYR",1950,178200,3,0.0232641096825224,0.0245318505192575,1.68350168350168
"Syria","SYR",1951,180100,1,0.00763288859035813,0.00790576330144675,0.555247084952804
"Syria","SYR",1952,184000,1,0.00739661383018854,0.0075723156141148,0.543478260869565
"Syria","SYR",1956,201400,2,0.0126306482680224,0.0129491744901263,0.99304865938431
"Syria","SYR",1958,211200,3,0.0175229550711432,0.0176605639606758,1.42045454545455
"Syria","SYR",1960,221700,1,0.00543197805480866,0.005413598960589,0.4510599909788
"Syria","SYR",1962,232800,1,0.00507619366694078,0.00505254648342765,0.429553264604811
"Syria","SYR",1965,251300,1,0.00459958327775504,0.00459347726228755,0.397930760047752
"Syria","SYR",1966,258400,2,0.00888403228457332,0.0088660342228921,0.773993808049536
"Syria","SYR",1970,293600,2,0.00760681875232959,0.00755715095409031,0.681198910081744
"Syria","SYR",1971,304000,1,0.00365040775054574,0.00362871035633936,0.328947368421053
"Syria","SYR",1972,314800,1,0.00350493494840736,0.00348602105556718,0.317662007623888
"Syria","SYR",1973,325800,1,0.00336872742952622,0.00335311672199309,0.306936771025169
"Syria","SYR",1974,336900,1,0.00324156463841967,0.00322841000807102,0.296823983377857
"Syria","SYR",1975,348000,1,0.00312355535564801,0.0031119686313562,0.28735632183908
"Syria","SYR",1978,380200,1,0.00282084264211405,0.00281388935787045,0.263019463440295
"Syria","SYR",1981,408600,1,0.00261183212187853,0.00259208377614765,0.244738130200685
"Syria","SYR",1986,439200,1,0.00238014199927168,0.00238242721684853,0.227686703096539
"Syria","SYR",1988,443300,1,0.00234923215347064,0.00235128144838937,0.225580870742161
"Chad","TCD",1960,137700,1,0.0103956587728964,0.0100715077047034,0.726216412490922
"Togo","TGO",1936,56110,1,0.0283800658417528,0.0293685756240822,1.7822135091784
"Togo","TGO",1940,59150,1,0.026085141903172,0.0276778300581234,1.69061707523246
"Togo","TGO",1947,64480,1,0.0220138246819002,0.0235238767348859,1.55086848635236
"Thailand","THA",1813,205500,1,0.0086658116399182,0.00866701334720055,0.48661800486618
"Thailand","THA",1862,245500,1,0.00725384090876119,0.00725163161711385,0.407331975560081
"Thailand","THA",1864,248300,1,0.00717205766334361,0.00717360114777618,0.402738622633911
"Thailand","THA",1888,293500,1,0.00606751935538674,0.00606796116504854,0.340715502555366
"Thailand","THA",1907,358800,1,0.0049192021054185,0.00491883915395967,0.278706800445931
"Thailand","THA",1908,363500,1,0.00484822627641677,0.00484730974309258,0.275103163686382
"Thailand","THA",1909,368400,2,0.00955219318355494,0.00955109837631328,0.542888165038002
"Thailand","THA",1916,409200,2,0.0084937952825461,0.00849256900212314,0.488758553274682
"Thailand","THA",1918,423900,1,0.00408500069445012,0.00408329930583912,0.235904694503421
"Thailand","THA",1922,459600,1,0.00374100288805423,0.0037397157816006,0.217580504786771
"Thailand","THA",1923,469700,1,0.00365415605438846,0.00365230094959825,0.212901852246115
"Thailand","THA",1927,513400,1,0.00331964532909304,0.0033167495854063,0.194779898714453
"Thailand","THA",1928,526000,1,0.00323444555134359,0.00323206205559147,0.190114068441065
"Thailand","THA",1929,540500,1,0.00314216407123914,0.00313971742543171,0.185013876040703
"Thailand","THA",1930,556800,1,0.00304485374045058,0.00304228780042592,0.179597701149425
"Thailand","THA",1934,622000,1,0.00242757334912874,0.0024330900243309,0.160771704180064
"Thailand","THA",1935,638300,2,0.0046169010898195,0.00463070155128502,0.31333228889237
"Thailand","THA",1937,670900,1,0.0021139995391481,0.0021079258010118,0.149053510210165
"Thailand","THA",1939,703500,1,0.0020262603339277,0.00200561572402728,0.142146410803127
"Thailand","THA",1940,719800,2,0.00396075682141344,0.00397219463753724,0.277854959711031
"Thailand","THA",1944,785000,2,0.00343250998860407,0.0034447123665174,0.254777070063694
"Thailand","THA",1945,801300,1,0.00166057788110262,0.00166666666666667,0.124797204542618
"Thailand","THA",1946,817600,1,0.00160832210188399,0.00161446561188247,0.122309197651663
"Thailand","THA",1948,850200,2,0.00302589256265867,0.00303766707168894,0.235238767348859
"Thailand","THA",1949,866500,3,0.00440800493696553,0.00442477876106195,0.346220427005193
"Thailand","THA",1950,882800,5,0.00714181647817032,0.00713775874375446,0.566379700951518
"Thailand","THA",1951,898100,2,0.00278359239299871,0.00278164116828929,0.22269235051776
"Thailand","THA",1952,928500,3,0.00400397194016464,0.00398512221041445,0.323101777059774
"Thailand","THA",1953,958900,1,0.00128195924395172,0.0012721027859051,0.104286161226405
"Thailand","THA",1955,1020000,1,0.00118722122561596,0.00117522623104948,0.0980392156862745
"Thailand","THA",1957,1081000,2,0.00220984952029692,0.00219082046226312,0.185013876040703
"Thailand","THA",1958,1112000,2,0.00213400255653506,0.00211909302818394,0.179856115107914
"Thailand","THA",1961,1207000,1,0.000965014369063955,0.000960707080411183,0.0828500414250207
"Thailand","THA",1972,1384000,1,0.000793871943692251,0.000794912559618442,0.0722543352601156
"Thailand","THA",1974,1360000,1,0.00080045273606752,0.00080006400512041,0.0735294117647059
"Thailand","THA",1978,1293000,1,0.000828888419185451,0.000828830023538773,0.0773395204949729
"Thailand","THA",1988,1107000,1,0.000942229994572755,0.000942969221484611,0.0903342366757001
"Thailand","THA",1994,1021000,1,0.00100958194221355,0.00101037656734665,0.0979431929480901
"Thailand","THA",1996,982700,1,0.00104575054039159,0.00104679158379567,0.101760455886842
"Tajikistan","TJK",1909,42870,1,0.0333089068016788,0.033311125916056,2.33263354327035
"Tajikistan","TJK",1920,47370,1,0.0298373862449649,0.0298329355608592,2.11104074308634
"Tajikistan","TJK",1924,49130,2,0.0573295878002637,0.057323015190599,4.07083248524323
"Tajikistan","TJK",1928,50960,1,0.0275360722546536,0.0275330396475771,1.96232339089482
"Tajikistan","TJK",1932,54330,1,0.0256429981793471,0.0256016385048643,1.84060371801951
"Tajikistan","TJK",1933,55300,1,0.0250632847941051,0.0250062515628907,1.80831826401447
"Tajikistan","TJK",1936,58200,1,0.0234593098271049,0.0233590282644242,1.71821305841924
"Tajikistan","TJK",1938,60130,1,0.0224895985606657,0.0223713646532438,1.66306336271412
"Tajikistan","TJK",1942,64000,1,0.0207494708884923,0.0205973223480947,1.5625
"Tajikistan","TJK",1945,66900,1,0.0195974680071335,0.0194287934719254,1.49476831091181
"Tajikistan","TJK",1946,67870,1,0.0192377984263481,0.0190621425848265,1.47340503904523
"Tajikistan","TJK",1948,69800,1,0.0185559740958602,0.0183755972069092,1.43266475644699
"Tajikistan","TJK",1949,70770,1,0.0182302111058446,0.0180440274269217,1.41302811925957
"Tajikistan","TJK",1952,77470,1,0.0164986553595882,0.0162839928350432,1.29082225377566
"Tajikistan","TJK",1954,84140,1,0.0150761344791196,0.0148765248437965,1.18849536486808
"Tajikistan","TJK",1955,87040,1,0.0145184238799036,0.0143245953301819,1.14889705882353
"Tajikistan","TJK",1960,97760,1,0.012683434166635,0.0125281884239539,1.02291325695581
"Turkmenistan","TKM",1890,30130,1,0.0632231143706139,0.0632511068943706,3.31895121141719
"Turkmenistan","TKM",1895,31540,1,0.0602554832489757,0.0602772754671489,3.17057704502219
"Turkmenistan","TKM",1903,33940,1,0.0537345513164965,0.0537345513164965,2.94637595757219
"Turkmenistan","TKM",1906,34880,1,0.0504489960649783,0.0504540867810293,2.86697247706422
"Turkmenistan","TKM",1907,35200,1,0.0494290939647076,0.0494315373208107,2.84090909090909
"Turkmenistan","TKM",1912,36840,1,0.0448229493500672,0.0448229493500672,2.71444082519001
"Turkmenistan","TKM",1916,38210,1,0.041630240206486,0.0416319733555371,2.61711593823606
"Turkmenistan","TKM",1918,38920,1,0.040165481784954,0.0401606425702811,2.5693730729702
"Turkmenistan","TKM",1962,76040,1,0.0161917098445596,0.0153327200245324,1.31509731720147
"Turkmenistan","TKM",1964,78140,1,0.0155901657234616,0.014760147601476,1.27975428717686
"Timor-Leste","TLS",1951,20510,1,0.07496813854112,0.0835631319461853,4.87567040468064
"Timor-Leste","TLS",1958,22290,1,0.0665335994677312,0.0709068992412962,4.48631673396142
"Timor-Leste","TLS",1962,23820,2,0.121543603767852,0.126230749810654,8.39630562552477
"Timor-Leste","TLS",1963,24200,2,0.119090151244492,0.122774708410068,8.26446280991735
"Timor-Leste","TLS",1964,24550,1,0.0584009811364831,0.0598121897242658,4.07331975560081
"Timor-Leste","TLS",1966,25170,3,0.167485484591335,0.170570843757107,11.9189511323004
"Timor-Leste","TLS",1970,25800,1,0.0528876665961498,0.0528764805414552,3.87596899224806
"Timor-Leste","TLS",1977,21450,1,0.0706364342727979,0.0642178268687388,4.66200466200466
"Trinidad and Tobago","TTO",1857,3402,1,0.442477876106195,0.442477876106195,29.3944738389183
"Trinidad and Tobago","TTO",1869,4529,2,0.664893617021277,0.664893617021277,44.1598586884522
"Trinidad and Tobago","TTO",1873,5003,1,0.300932891965092,0.300932891965092,19.9880071956826
"Trinidad and Tobago","TTO",1887,6696,1,0.224820143884892,0.224820143884892,14.9342891278375
"Trinidad and Tobago","TTO",1895,8290,1,0.181587071000545,0.181587071000545,12.0627261761158
"Trinidad and Tobago","TTO",1901,10160,2,0.295901760615476,0.29585798816568,19.6850393700787
"Trinidad and Tobago","TTO",1907,11050,1,0.135446295543817,0.135464643727987,9.04977375565611
"Trinidad and Tobago","TTO",1917,12090,1,0.107353730542136,0.107376785139053,8.27129859387924
"Trinidad and Tobago","TTO",1920,11650,2,0.239894446443565,0.240009600384015,17.1673819742489
"Trinidad and Tobago","TTO",1924,12560,1,0.0987947046038332,0.0988239944658563,7.96178343949045
"Trinidad and Tobago","TTO",1925,12890,1,0.0985610092647349,0.0986096045754856,7.75795190069822
"Trinidad and Tobago","TTO",1928,12550,1,0.100040016006403,0.100090081072966,7.96812749003984
"Trinidad and Tobago","TTO",1929,12490,1,0.100280786201364,0.100341159943809,8.00640512409928
"Trinidad and Tobago","TTO",1930,13160,1,0.094948727687049,0.0950118764845606,7.59878419452887
"Trinidad and Tobago","TTO",1931,13830,1,0.0936417267534413,0.0941530929291027,7.23065798987708
"Trinidad and Tobago","TTO",1936,17170,1,0.0688420762770205,0.0680596202273191,5.824111822947
"Trinidad and Tobago","TTO",1942,21180,4,0.222704749178776,0.231857175979597,18.8857412653447
"Trinidad and Tobago","TTO",1943,21850,3,0.155714730613516,0.159117428662353,13.7299771167048
"Trinidad and Tobago","TTO",1948,25190,1,0.0445097253749944,0.0443911750344032,3.96982929734021
"Trinidad and Tobago","TTO",1950,26530,1,0.0416614589842936,0.0422154677473826,3.76931775348662
"Trinidad and Tobago","TTO",1951,26740,1,0.0412524235798853,0.0415731271306228,3.7397157816006
"Trinidad and Tobago","TTO",1954,28220,1,0.0386652747167769,0.0385579332947754,3.54358610914245
"Trinidad and Tobago","TTO",1958,30640,1,0.035196395889061,0.0351493848857645,3.26370757180157
"Trinidad and Tobago","TTO",1966,27830,1,0.0380763812207288,0.0382233774176286,3.59324469996407
"Trinidad and Tobago","TTO",1970,25530,1,0.0413018338014208,0.0409332787556283,3.91696043869957
"Trinidad and Tobago","TTO",1971,25650,1,0.0410627027470948,0.0407099820876079,3.89863547758285
"Trinidad and Tobago","TTO",1977,28700,1,0.0364205849145937,0.0364338543374504,3.48432055749129
"Trinidad and Tobago","TTO",1982,32160,1,0.0322851423774779,0.0322507820814655,3.10945273631841
"Tunisia","TUN",1812,38590,1,NA,0.0480076812289966,2.59134490800726
"Tunisia","TUN",1840,43680,1,NA,0.0424088210347752,2.28937728937729
"Tunisia","TUN",1844,44730,1,NA,0.0414250207125104,2.23563603845294
"Tunisia","TUN",1855,47810,1,NA,0.0387446726075165,2.09161263334031
"Tunisia","TUN",1869,52740,3,NA,0.105374077976818,5.68828213879408
"Tunisia","TUN",1879,58050,1,NA,0.0319081046585833,1.72265288544358
"Tunisia","TUN",1881,59330,1,NA,0.0312207305650952,1.68548794876117
"Tunisia","TUN",1884,61320,1,NA,0.0302114803625378,1.63078930202218
"Tunisia","TUN",1886,62700,1,NA,0.0295420974889217,1.59489633173844
"Tunisia","TUN",1890,65530,1,NA,0.0282725473565168,1.52601861742713
"Tunisia","TUN",1892,67000,1,NA,0.0276472214542438,1.49253731343284
"Tunisia","TUN",1896,70040,2,NA,0.0528820729772607,2.85551113649343
"Tunisia","TUN",1900,73220,1,NA,0.0252525252525253,1.36574706364381
"Tunisia","TUN",1901,74030,1,NA,0.0249625561657514,1.35080372821829
"Tunisia","TUN",1903,75680,1,NA,0.0243724104313917,1.32135306553911
"Tunisia","TUN",1905,77380,2,NA,0.0475511174512601,2.58464719565779
"Tunisia","TUN",1906,78240,1,NA,0.0234852043212776,1.27811860940695
"Tunisia","TUN",1907,79090,2,NA,0.0463929482718627,2.52876469844481
"Tunisia","TUN",1908,79970,1,NA,0.0229042601923958,1.25046892584719
"Tunisia","TUN",1909,80870,2,NA,0.0452181777074384,2.47310498330654
"Tunisia","TUN",1910,81770,1,NA,0.0223164472216023,1.22294239941299
"Tunisia","TUN",1911,82670,3,NA,0.0661084178052005,3.62888593201887
"Tunisia","TUN",1913,84710,1,NA,0.0214178624973228,1.18049817022784
"Tunisia","TUN",1914,86020,2,NA,0.0421052631578947,2.32504068821204
"Tunisia","TUN",1915,87540,1,NA,0.0206440957886045,1.14233493260224
"Tunisia","TUN",1916,89080,2,NA,0.0405022276225192,2.24517287831163
"Tunisia","TUN",1917,90650,1,NA,0.0198609731876862,1.10314396028682
"Tunisia","TUN",1918,92210,1,0.019486340075607,0.019485580670304,1.08448107580523
"Tunisia","TUN",1919,93810,2,0.0382343382591906,0.0382336073408526,2.13196887325445
"Tunisia","TUN",1921,97090,2,NA,0.0367985280588776,2.0599443815017
"Tunisia","TUN",1922,98770,1,NA,0.0180505415162455,1.0124531740407
"Tunisia","TUN",1925,104000,2,NA,0.0336813742000674,1.92307692307692
"Tunisia","TUN",1926,105800,3,NA,0.0493421052631579,2.83553875236295
"Tunisia","TUN",1927,107600,1,NA,0.0160359204618345,0.929368029739777
"Tunisia","TUN",1928,109500,3,NA,0.0469630557294928,2.73972602739726
"Tunisia","TUN",1929,111400,3,NA,0.045780558522814,2.69299820466786
"Tunisia","TUN",1931,116700,5,0.0721646508674191,0.0719424460431655,4.28449014567266
"Tunisia","TUN",1932,119300,6,0.0841798080700376,0.0837988826815642,5.02933780385583
"Tunisia","TUN",1934,124600,5,0.0664716830630152,0.065945660775521,4.01284109149278
"Tunisia","TUN",1935,127200,3,0.0388852883992223,0.038550501156515,2.35849056603774
"Tunisia","TUN",1936,129800,4,0.0505241884552229,0.0499937507811524,3.08166409861325
"Tunisia","TUN",1937,132500,4,0.0492592638203022,0.0486973459946433,3.0188679245283
"Tunisia","TUN",1938,135100,4,0.0480567069141587,0.0474158368895211,2.96076980014804
"Tunisia","TUN",1939,137700,5,0.0586475866518093,0.057850283466389,3.63108206245461
"Tunisia","TUN",1940,140400,6,0.0686797463428035,0.0675827889164226,4.27350427350427
"Tunisia","TUN",1941,143000,2,0.0223653605296117,0.0220070422535211,1.3986013986014
"Tunisia","TUN",1942,145600,5,0.0546561581093342,0.0536711034778875,3.43406593406593
"Tunisia","TUN",1943,148300,5,0.0531315750324103,0.0524109014675052,3.37154416722859
"Tunisia","TUN",1945,153600,4,0.0400556773915743,0.0394788787998421,2.60416666666667
"Tunisia","TUN",1946,156200,3,0.0292138551577061,0.0287521564117309,1.92061459667093
"Tunisia","TUN",1947,158800,5,0.0473251807821906,0.046633090841261,3.14861460957179
"Tunisia","TUN",1948,161500,1,0.00921022334791619,0.00905879155720627,0.619195046439629
"Tunisia","TUN",1949,164100,2,0.017921307538598,0.017650692789692,1.2187690432663
"Tunisia","TUN",1950,166700,3,0.0264068235231984,0.0257709818744094,1.7996400719856
"Tunisia","TUN",1951,168000,3,0.0262059085588497,0.0255015300918055,1.78571428571429
"Tunisia","TUN",1952,170600,1,0.00858442784788394,0.00834724540901502,0.586166471277843
"Tunisia","TUN",1953,173100,3,0.0252889259793137,0.0246163945187495,1.73310225303293
"Tunisia","TUN",1954,175700,4,0.0331081975897232,0.0322450624748085,2.2766078542971
"Tunisia","TUN",1955,178200,3,0.0243781539236639,0.0237830981449183,1.68350168350168
"Tunisia","TUN",1956,180800,5,0.0398549280618548,0.0389590151160979,2.76548672566372
"Tunisia","TUN",1957,183300,3,0.0234505077034918,0.0229990800367985,1.6366612111293
"Tunisia","TUN",1958,185900,4,0.0306206030727775,0.030154542027893,2.15169445938677
"Tunisia","TUN",1959,188400,1,0.0074961394881636,0.00742004897232322,0.530785562632696
"Tunisia","TUN",1960,191000,1,0.0073326147370891,0.00729980290532156,0.523560209424084
"Tunisia","TUN",1961,193500,2,0.0143449383884896,0.0143760782058654,1.03359173126615
"Tunisia","TUN",1962,196100,3,0.0210232727629486,0.0209044665876942,1.52983171851096
"Tunisia","TUN",1965,203100,1,0.0064396476224821,0.00648676699532953,0.492368291482029
"Tunisia","TUN",1966,204900,4,0.025151379867578,0.025244556642474,1.95217179111762
"Tunisia","TUN",1967,206300,3,0.018462220143513,0.0184150758087287,1.45419292292778
"Tunisia","TUN",1968,207300,2,0.0120757633391901,0.011968164681946,0.964785335262904
"Tunisia","TUN",1969,208100,1,0.00593570444940406,0.00585274493737563,0.480538202787122
"Tunisia","TUN",1971,209200,1,0.00576282516741007,0.00567214974475326,0.478011472275335
"Tunisia","TUN",1973,211000,2,0.0111789299528249,0.01105216622458,0.947867298578199
"Tunisia","TUN",1974,212400,1,0.00549378103986287,0.00544721647238261,0.470809792843691
"Turkey","TUR",1807,470500,1,0.00342800335944329,0.00342817963661296,0.212539851222104
"Turkey","TUR",1813,475000,1,0.00339552808950612,0.0033955857385399,0.210526315789474
"Turkey","TUR",1817,478700,1,0.00336928358923042,0.00336927223719677,0.208899101733863
"Turkey","TUR",1827,490800,1,0.00328621989411799,0.00328623069339468,0.203748981255094
"Turkey","TUR",1840,511100,1,0.00315569903467167,0.00315556958030925,0.195656427313637
"Turkey","TUR",1849,525800,1,0.0030674752531434,0.00306748466257669,0.190186382655002
"Turkey","TUR",1855,535800,1,0.003010225736828,0.00301023479831427,0.186636804777902
"Turkey","TUR",1858,540900,1,0.00298184355459606,0.00298151460942159,0.184877056757256
"Turkey","TUR",1862,548000,1,0.00294321074860565,0.00294290759270159,0.182481751824818
"Turkey","TUR",1863,549900,1,0.00293304159346284,0.00293341155764154,0.181851245681033
"Turkey","TUR",1865,554000,2,0.00582265361615903,0.00582241630276565,0.36101083032491
"Turkey","TUR",1867,558300,1,0.00288890429637847,0.00288933834151979,0.179115171054988
"Turkey","TUR",1868,560600,2,0.00575410411475985,0.00575373993095512,0.356760613628255
"Turkey","TUR",1869,563000,3,0.00859436324362728,0.00859352621025494,0.532859680284192
"Turkey","TUR",1870,565400,2,0.00570525511048227,0.00570613409415121,0.353731871241599
"Turkey","TUR",1872,570600,2,0.00565326278061383,0.00565291124929339,0.350508236943568
"Turkey","TUR",1873,572900,1,0.00281528361167104,0.00281531531531532,0.174550532379124
"Turkey","TUR",1875,578500,2,0.00557606307642552,0.00557568999163646,0.345721694036301
"Turkey","TUR",1876,581500,3,0.00832094437171323,0.00832177531206657,0.515907136715391
"Turkey","TUR",1877,584300,1,0.00276035685893472,0.00276014352746343,0.171144959780934
"Turkey","TUR",1878,587500,5,0.013726609856804,0.013728720483251,0.851063829787234
"Turkey","TUR",1879,590800,3,0.00818996347276291,0.00819000819000819,0.50778605280975
"Turkey","TUR",1880,594100,1,0.00271482402510669,0.00271517784414879,0.168321831341525
"Turkey","TUR",1881,597400,3,0.00809948325296846,0.00809935205183585,0.50217609641781
"Turkey","TUR",1882,600800,1,0.0026845493447015,0.00268456375838926,0.166444740346205
"Turkey","TUR",1883,604100,4,0.0106795390710937,0.0106809078771696,0.66214202946532
"Turkey","TUR",1887,617700,2,0.00522220481487284,0.00522193211488251,0.323781771086288
"Turkey","TUR",1888,621200,1,0.00259639101648708,0.00259605399792316,0.160978750804894
"Turkey","TUR",1889,624600,1,0.00258225782295007,0.00258264462809917,0.16010246557797
