"country","iso3","year","births","n_inventors","rate_per_100k_births"
"Austria","AUT",1835,131000,9,6.87022900763359
"Austria","AUT",1836,131600,6,4.55927051671733
"Austria","AUT",1837,132300,11,8.31443688586546
"Austria","AUT",1838,133100,8,6.01051840721262
"Austria","AUT",1839,133800,11,8.22122571001495
"Austria","AUT",1840,134500,7,5.20446096654275
"Austria","AUT",1841,135300,9,6.65188470066519
"Austria","AUT",1842,136100,12,8.81704628949302
"Austria","AUT",1843,136800,8,5.84795321637427
"Austria","AUT",1844,137700,12,8.71459694989107
"Austria","AUT",1845,138500,12,8.66425992779783
"Austria","AUT",1846,139300,9,6.46087580760948
"Austria","AUT",1847,140300,13,9.26585887384177
"Austria","AUT",1848,141100,18,12.7569099929128
"Austria","AUT",1849,142100,9,6.33356790992259
"Austria","AUT",1850,143000,16,11.1888111888112
"Austria","AUT",1851,143900,15,10.4239054899236
"Austria","AUT",1852,144900,21,14.4927536231884
"Austria","AUT",1853,145800,17,11.6598079561043
"Austria","AUT",1854,146800,11,7.49318801089918
"Austria","AUT",1855,147800,18,12.1786197564276
"Austria","AUT",1856,148800,9,6.04838709677419
"Austria","AUT",1857,149800,19,12.6835781041389
"Austria","AUT",1858,150800,16,10.6100795755968
"Austria","AUT",1859,151800,17,11.1989459815547
"Austria","AUT",1860,152800,15,9.81675392670157
"Austria","AUT",1861,152800,21,13.7434554973822
"Austria","AUT",1862,152800,18,11.7801047120419
"Austria","AUT",1863,152800,15,9.81675392670157
"Austria","AUT",1864,152800,22,14.3979057591623
"Austria","AUT",1865,152500,28,18.3606557377049
"Austria","AUT",1866,152500,23,15.0819672131148
"Austria","AUT",1867,152500,15,9.83606557377049
"Austria","AUT",1868,152500,19,12.4590163934426
"Austria","AUT",1869,152500,15,9.83606557377049
"Austria","AUT",1870,152600,15,9.82961992136304
"Austria","AUT",1871,154500,29,18.7702265372168
"Austria","AUT",1872,159300,18,11.2994350282486
"Austria","AUT",1873,163200,27,16.5441176470588
"Austria","AUT",1874,163300,29,17.7587262706675
"Austria","AUT",1875,165300,31,18.7537810042347
"Austria","AUT",1876,170200,30,17.6263219741481
"Austria","AUT",1877,164800,31,18.8106796116505
"Austria","AUT",1878,162200,33,20.3452527743527
"Austria","AUT",1879,163800,24,14.6520146520147
"Austria","AUT",1880,165700,31,18.7085093542547
"Austria","AUT",1881,164300,21,12.7814972611077
"Austria","AUT",1882,166200,46,27.6774969915764
"Austria","AUT",1883,165900,30,18.0831826401447
"Austria","AUT",1884,169800,29,17.0789163722026
"Austria","AUT",1885,168100,33,19.6311719214753
"Austria","AUT",1886,170100,32,18.8124632569077
"Austria","AUT",1887,170800,26,15.2224824355972
"Austria","AUT",1888,170400,22,12.9107981220657
"Austria","AUT",1889,172300,26,15.0899593731863
"Austria","AUT",1890,166000,21,12.6506024096386
"Austria","AUT",1891,177000,36,20.3389830508475
"Austria","AUT",1892,172100,23,13.3643230679837
"Austria","AUT",1893,175800,33,18.7713310580205
"Austria","AUT",1894,176600,30,16.9875424688562
"Austria","AUT",1895,181200,34,18.7637969094923
"Austria","AUT",1896,182800,32,17.5054704595186
"Austria","AUT",1897,181900,28,15.3930731170973
"Austria","AUT",1898,184500,42,22.7642276422764
"Austria","AUT",1899,186400,41,21.9957081545064
"Austria","AUT",1900,187300,39,20.8222103577149
"Austria","AUT",1901,189700,42,22.140221402214
"Austria","AUT",1902,192000,49,25.5208333333333
"Austria","AUT",1903,184300,43,23.3315246880087
"Austria","AUT",1904,188000,38,20.2127659574468
"Austria","AUT",1905,181700,37,20.3632361034673
"Austria","AUT",1906,184500,32,17.3441734417344
"Austria","AUT",1907,181000,43,23.7569060773481
"Austria","AUT",1908,180000,36,20
"Austria","AUT",1909,180000,37,20.5555555555556
"Austria","AUT",1910,176400,40,22.6757369614512
"Austria","AUT",1911,168900,36,21.3143872113677
"Austria","AUT",1912,170400,34,19.9530516431925
"Austria","AUT",1913,163300,43,26.3319044703001
"Austria","AUT",1914,157800,31,19.6451204055767
"Austria","AUT",1915,151800,25,16.4690382081686
"Austria","AUT",1916,145200,22,15.1515151515152
"Austria","AUT",1917,138000,27,19.5652173913043
"Austria","AUT",1918,128900,18,13.9643134212568
"Austria","AUT",1919,120600,34,28.1923714759536
"Austria","AUT",1920,146700,44,29.9931833674165
"Austria","AUT",1921,150900,45,29.8210735586481
"Austria","AUT",1922,150900,50,33.1345261762757
"Austria","AUT",1923,146900,49,33.356024506467
"Austria","AUT",1924,142100,59,41.5200562983814
"Austria","AUT",1925,135800,41,30.1914580265096
"Austria","AUT",1926,127200,49,38.5220125786164
"Austria","AUT",1927,118700,47,39.5956192080876
"Austria","AUT",1928,116700,56,47.9862896315339
"Austria","AUT",1929,112000,42,37.5
"Austria","AUT",1930,111300,32,28.7511230907457
"Austria","AUT",1931,110500,36,32.579185520362
"Austria","AUT",1932,109800,25,22.7686703096539
"Austria","AUT",1933,109100,34,31.1640696608616
"Austria","AUT",1934,108300,31,28.6241920590951
"Austria","AUT",1935,107600,30,27.8810408921933
"Austria","AUT",1936,106800,32,29.9625468164794
"Austria","AUT",1937,106100,35,32.9877474081056
"Austria","AUT",1938,105300,34,32.2886989553656
"Austria","AUT",1939,104600,67,64.0535372848948
"Austria","AUT",1940,103800,82,78.9980732177264
"Austria","AUT",1941,103100,94,91.1736178467507
"Austria","AUT",1942,102300,97,94.8191593352884
"Austria","AUT",1943,101600,68,66.9291338582677
"Austria","AUT",1944,100800,89,88.2936507936508
"Austria","AUT",1945,100100,48,47.952047952048
"Austria","AUT",1946,99360,63,63.4057971014493
"Austria","AUT",1947,98610,66,66.9303316093702
"Austria","AUT",1948,97870,73,74.5887401655257
"Austria","AUT",1949,97120,55,56.6309719934102
"Austria","AUT",1950,96370,64,66.4107087267822
"Austria","AUT",1951,98440,45,45.7131247460382
"Austria","AUT",1952,102500,42,40.9756097560976
"Austria","AUT",1953,106500,56,52.5821596244131
"Austria","AUT",1954,110300,50,45.3309156844968
"Austria","AUT",1955,114000,47,41.2280701754386
"Austria","AUT",1956,117500,50,42.5531914893617
"Austria","AUT",1957,120900,52,43.010752688172
"Austria","AUT",1958,124100,51,41.0958904109589
"Austria","AUT",1959,127100,39,30.684500393391
"Austria","AUT",1960,129600,48,37.037037037037
"Austria","AUT",1961,131700,49,37.2057706909643
"Austria","AUT",1962,133200,50,37.5375375375375
"Austria","AUT",1963,134100,42,31.3199105145414
"Austria","AUT",1964,134200,36,26.8256333830104
"Austria","AUT",1965,133400,43,32.2338830584708
"Austria","AUT",1966,131600,31,23.5562310030395
"Austria","AUT",1967,128900,31,24.0496508921645
"Austria","AUT",1968,125400,28,22.3285486443381
"Austria","AUT",1969,121200,28,23.1023102310231
"Austria","AUT",1970,116500,22,18.8841201716738
"Austria","AUT",1971,111500,29,26.0089686098655
"Austria","AUT",1972,106500,22,20.6572769953052
"Austria","AUT",1973,101700,18,17.6991150442478
"Austria","AUT",1974,97370,23,23.6212385745096
"Austria","AUT",1975,93680,10,10.6746370623399
"Austria","AUT",1976,90880,16,17.6056338028169
"Austria","AUT",1977,88950,8,8.9938167509837
"Austria","AUT",1978,87800,8,9.11161731207289
"Austria","AUT",1979,87340,7,8.0146553698191
"Austria","AUT",1980,87380,16,18.3108262760357
"Austria","AUT",1981,87640,4,4.56412596987677
"Austria","AUT",1982,87870,2,2.27608967793331
"Austria","AUT",1983,87910,2,2.27505403253327
"Austria","AUT",1984,87680,3,3.42153284671533
"Austria","AUT",1985,87300,2,2.29095074455899
"Austria","AUT",1986,86980,1,1.14968958381237
"Austria","AUT",1988,87310,1,1.14534417592487
"Austria","AUT",1989,88010,1,1.13623451880468
"Austria","AUT",1991,89640,1,1.11557340473003
"Austria","AUT",1993,89910,1,1.11222333444556
"Austria","AUT",1994,89200,1,1.12107623318386
"Azerbaijan","AZE",1812,48560,1,2.05930807248764
"Azerbaijan","AZE",1828,52330,1,1.91094974202178
"Azerbaijan","AZE",1837,56760,2,3.52360817477097
"Azerbaijan","AZE",1854,66310,1,1.50806816468104
"Azerbaijan","AZE",1855,66920,1,1.49432157800359
"Azerbaijan","AZE",1860,70030,1,1.42795944595174
"Azerbaijan","AZE",1863,71960,1,1.38966092273485
"Azerbaijan","AZE",1870,76690,1,1.30395097144347
"Azerbaijan","AZE",1875,80240,1,1.24626121635095
"Azerbaijan","AZE",1878,82430,1,1.2131505519835
"Azerbaijan","AZE",1879,83180,2,2.40442414041837
"Azerbaijan","AZE",1880,83940,1,1.19132713843221
"Azerbaijan","AZE",1882,85460,1,1.170138076293
"Azerbaijan","AZE",1883,86250,1,1.15942028985507
"Azerbaijan","AZE",1884,87020,1,1.14916111238796
"Azerbaijan","AZE",1885,87810,1,1.13882245757886
"Azerbaijan","AZE",1887,89410,1,1.11844312716698
"Azerbaijan","AZE",1890,91880,1,1.08837614279495
"Azerbaijan","AZE",1893,94420,1,1.05909764880322
"Azerbaijan","AZE",1895,96150,1,1.04004160166407
"Azerbaijan","AZE",1896,96690,1,1.03423311614438
"Azerbaijan","AZE",1899,98330,1,1.01698362656361
"Azerbaijan","AZE",1900,98880,1,1.01132686084142
"Azerbaijan","AZE",1902,99980,1,1.000200040008
"Azerbaijan","AZE",1904,101100,1,0.989119683481701
"Azerbaijan","AZE",1905,101600,3,2.95275590551181
"Azerbaijan","AZE",1906,102200,3,2.93542074363992
"Azerbaijan","AZE",1907,102800,4,3.89105058365759
"Azerbaijan","AZE",1908,103300,1,0.968054211035818
"Azerbaijan","AZE",1909,103900,2,1.92492781520693
"Azerbaijan","AZE",1910,104500,3,2.87081339712919
"Azerbaijan","AZE",1911,105000,3,2.85714285714286
"Azerbaijan","AZE",1912,105600,4,3.78787878787879
"Azerbaijan","AZE",1913,106200,1,0.941619585687382
"Azerbaijan","AZE",1914,106700,2,1.87441424554827
"Azerbaijan","AZE",1915,107300,1,0.931966449207829
"Azerbaijan","AZE",1916,107900,1,0.92678405931418
"Azerbaijan","AZE",1917,108500,1,0.921658986175115
"Azerbaijan","AZE",1918,109100,1,0.916590284142988
"Azerbaijan","AZE",1919,109700,1,0.911577028258888
"Azerbaijan","AZE",1920,110200,1,0.907441016333938
"Azerbaijan","AZE",1921,110800,4,3.6101083032491
"Azerbaijan","AZE",1922,111400,3,2.69299820466786
"Azerbaijan","AZE",1923,112000,3,2.67857142857143
"Azerbaijan","AZE",1924,112600,4,3.55239786856128
"Azerbaijan","AZE",1925,113200,2,1.76678445229682
"Azerbaijan","AZE",1926,113400,1,0.881834215167548
"Azerbaijan","AZE",1927,113600,3,2.64084507042254
"Azerbaijan","AZE",1928,113500,1,0.881057268722467
"Azerbaijan","AZE",1929,113700,5,4.39753737906772
"Azerbaijan","AZE",1930,114100,1,0.876424189307625
"Azerbaijan","AZE",1931,114400,2,1.74825174825175
"Azerbaijan","AZE",1932,114800,9,7.8397212543554
"Azerbaijan","AZE",1933,115200,2,1.73611111111111
"Azerbaijan","AZE",1934,115600,2,1.73010380622837
"Azerbaijan","AZE",1935,116000,2,1.72413793103448
"Azerbaijan","AZE",1936,116300,2,1.71969045571797
"Azerbaijan","AZE",1937,116700,4,3.42759211653813
"Azerbaijan","AZE",1938,117100,2,1.70794192997438
"Azerbaijan","AZE",1939,117500,3,2.5531914893617
"Azerbaijan","AZE",1940,117800,2,1.69779286926995
"Azerbaijan","AZE",1941,118200,4,3.38409475465313
"Azerbaijan","AZE",1942,118600,3,2.52951096121417
"Azerbaijan","AZE",1943,119000,2,1.68067226890756
"Azerbaijan","AZE",1944,119400,1,0.837520938023451
"Azerbaijan","AZE",1945,119700,3,2.5062656641604
"Azerbaijan","AZE",1946,120100,3,2.49791840133222
"Azerbaijan","AZE",1947,120500,5,4.149377593361
"Azerbaijan","AZE",1948,120900,2,1.65425971877585
"Azerbaijan","AZE",1949,121200,1,0.825082508250825
"Azerbaijan","AZE",1950,121600,3,2.46710526315789
"Azerbaijan","AZE",1951,123100,3,2.43704305442729
"Azerbaijan","AZE",1952,126400,4,3.16455696202532
"Azerbaijan","AZE",1953,130100,4,3.07455803228286
"Azerbaijan","AZE",1954,134400,3,2.23214285714286
"Azerbaijan","AZE",1955,139300,1,0.717875089734386
"Azerbaijan","AZE",1956,144500,3,2.07612456747405
"Azerbaijan","AZE",1957,150100,4,2.66489007328448
"Azerbaijan","AZE",1958,155800,8,5.13478818998716
"Azerbaijan","AZE",1959,161200,3,1.86104218362283
"Azerbaijan","AZE",1960,166100,2,1.20409391932571
"Azerbaijan","AZE",1961,169800,2,1.17785630153121
"Azerbaijan","AZE",1962,172100,2,1.16211504938989
"Azerbaijan","AZE",1963,172700,3,1.73711638679792
"Azerbaijan","AZE",1964,171700,1,0.5824111822947
"Azerbaijan","AZE",1965,169200,2,1.18203309692671
"Azerbaijan","AZE",1966,165600,2,1.20772946859903
"Azerbaijan","AZE",1968,157300,3,1.90718372536554
"Azerbaijan","AZE",1969,153600,2,1.30208333333333
"Azerbaijan","AZE",1970,150500,1,0.664451827242525
"Azerbaijan","AZE",1971,148200,1,0.67476383265857
"Azerbaijan","AZE",1973,145500,1,0.687285223367698
"Azerbaijan","AZE",1974,145100,1,0.689179875947622
"Azerbaijan","AZE",1975,145400,1,0.687757909215956
"Azerbaijan","AZE",1977,147800,2,1.3531799729364
"Azerbaijan","AZE",1979,152300,1,0.656598818122127
"Azerbaijan","AZE",1983,167700,1,0.596302921884317
"Azerbaijan","AZE",2013,199100,1,0.502260170768458
"Burundi","BDI",1950,117000,1,0.854700854700855
"Burundi","BDI",1953,120100,1,0.832639467110741
"Burundi","BDI",1958,129500,1,0.772200772200772
"Burundi","BDI",1964,145700,1,0.686341798215511
"Burundi","BDI",1972,167800,1,0.595947556615018
"Belgium","BEL",1800,108200,3,2.77264325323475
"Belgium","BEL",1801,108700,5,4.59981600735971
"Belgium","BEL",1802,109000,4,3.6697247706422
"Belgium","BEL",1803,109500,2,1.82648401826484
"Belgium","BEL",1804,109800,6,5.46448087431694
"Belgium","BEL",1805,110300,1,0.906618313689937
"Belgium","BEL",1806,110600,3,2.7124773960217
"Belgium","BEL",1807,111100,5,4.5004500450045
"Belgium","BEL",1808,111600,7,6.27240143369176
"Belgium","BEL",1809,111900,5,4.46827524575514
"Belgium","BEL",1810,112400,6,5.33807829181495
"Belgium","BEL",1811,112800,1,0.886524822695035
"Belgium","BEL",1812,113300,4,3.53045013239188
"Belgium","BEL",1813,113700,9,7.9155672823219
"Belgium","BEL",1814,114300,5,4.37445319335083
"Belgium","BEL",1815,114700,1,0.871839581517001
"Belgium","BEL",1816,115400,2,1.73310225303293
"Belgium","BEL",1817,116100,7,6.02928509905254
"Belgium","BEL",1818,116600,2,1.71526586620926
"Belgium","BEL",1819,117400,4,3.40715502555366
"Belgium","BEL",1820,117900,7,5.93723494486853
"Belgium","BEL",1821,118700,3,2.5273799494524
"Belgium","BEL",1822,119300,7,5.86756077116513
"Belgium","BEL",1823,120200,6,4.99168053244592
"Belgium","BEL",1824,121100,4,3.30305532617671
"Belgium","BEL",1825,121800,9,7.38916256157635
"Belgium","BEL",1826,122700,6,4.88997555012225
"Belgium","BEL",1827,123500,7,5.66801619433198
"Belgium","BEL",1828,124500,2,1.60642570281124
"Belgium","BEL",1829,125300,5,3.99042298483639
"Belgium","BEL",1830,121200,6,4.95049504950495
"Belgium","BEL",1831,123500,3,2.42914979757085
"Belgium","BEL",1832,125900,7,5.55996822875298
"Belgium","BEL",1833,128300,3,2.33826968043648
"Belgium","BEL",1834,130700,4,3.06044376434583
"Belgium","BEL",1835,133200,4,3.003003003003
"Belgium","BEL",1836,134500,7,5.20446096654275
"Belgium","BEL",1837,135800,2,1.47275405007364
"Belgium","BEL",1838,137100,7,5.10576221735959
"Belgium","BEL",1839,138400,6,4.33526011560694
"Belgium","BEL",1840,139800,2,1.43061516452074
"Belgium","BEL",1841,139300,6,4.30725053840632
"Belgium","BEL",1842,138800,5,3.60230547550432
"Belgium","BEL",1843,138300,2,1.44613159797542
"Belgium","BEL",1844,137700,5,3.63108206245461
"Belgium","BEL",1845,137100,3,2.18818380743982
"Belgium","BEL",1846,136300,5,3.66837857666911
"Belgium","BEL",1847,135500,7,5.16605166051661
"Belgium","BEL",1848,134600,5,3.7147102526003
"Belgium","BEL",1849,133700,4,2.99177262528048
"Belgium","BEL",1850,132800,6,4.51807228915663
"Belgium","BEL",1851,131200,4,3.04878048780488
"Belgium","BEL",1852,129700,10,7.71010023130301
"Belgium","BEL",1853,128100,4,3.12256049960968
"Belgium","BEL",1854,132100,5,3.78501135503407
"Belgium","BEL",1855,136200,7,5.13950073421439
"Belgium","BEL",1856,140300,7,4.98930862437634
"Belgium","BEL",1857,144400,9,6.23268698060942
"Belgium","BEL",1858,148600,5,3.36473755047106
"Belgium","BEL",1859,150100,4,2.66489007328448
"Belgium","BEL",1860,151600,10,6.59630606860158
"Belgium","BEL",1861,153100,5,3.26583932070542
"Belgium","BEL",1862,154700,12,7.75694893341952
"Belgium","BEL",1863,156300,5,3.19897632757518
"Belgium","BEL",1864,157100,10,6.3653723742839
"Belgium","BEL",1865,157900,8,5.06649778340722
"Belgium","BEL",1866,158800,10,6.29722921914358
"Belgium","BEL",1867,159600,13,8.1453634085213
"Belgium","BEL",1868,160500,12,7.47663551401869
"Belgium","BEL",1869,162900,11,6.75260896255371
"Belgium","BEL",1870,165300,11,6.65456745311555
"Belgium","BEL",1871,167800,5,2.97973778307509
"Belgium","BEL",1872,170300,5,2.93599530240752
"Belgium","BEL",1873,172700,3,1.73711638679792
"Belgium","BEL",1874,182100,7,3.84404173531027
"Belgium","BEL",1875,183000,11,6.01092896174863
"Belgium","BEL",1876,184400,14,7.59219088937093
"Belgium","BEL",1877,185200,9,4.85961123110151
"Belgium","BEL",1878,186300,10,5.36768652710682
"Belgium","BEL",1879,186900,12,6.42054574638844
"Belgium","BEL",1880,187300,11,5.87293112653497
"Belgium","BEL",1881,187900,17,9.04736562001064
"Belgium","BEL",1882,188200,9,4.78214665249734
"Belgium","BEL",1883,188800,10,5.29661016949153
"Belgium","BEL",1884,188500,13,6.89655172413793
"Belgium","BEL",1885,188100,6,3.18979266347687
"Belgium","BEL",1886,187300,7,3.73731980779498
"Belgium","BEL",1887,186900,7,3.74531835205992
"Belgium","BEL",1888,186400,10,5.36480686695279
"Belgium","BEL",1889,187000,6,3.20855614973262
"Belgium","BEL",1890,188000,9,4.78723404255319
"Belgium","BEL",1891,188500,8,4.24403183023873
"Belgium","BEL",1892,189500,6,3.16622691292876
"Belgium","BEL",1893,190000,6,3.15789473684211
"Belgium","BEL",1894,190200,5,2.62881177707676
"Belgium","BEL",1895,190400,5,2.62605042016807
"Belgium","BEL",1896,191100,9,4.70957613814757
"Belgium","BEL",1897,191400,5,2.6123301985371
"Belgium","BEL",1898,191700,8,4.17318727177882
"Belgium","BEL",1899,190800,10,5.24109014675052
"Belgium","BEL",1900,189900,10,5.26592943654555
"Belgium","BEL",1901,189800,11,5.79557428872497
"Belgium","BEL",1902,189200,15,7.92811839323467
"Belgium","BEL",1903,189200,9,4.7568710359408
"Belgium","BEL",1904,189200,16,8.45665961945032
"Belgium","BEL",1905,188700,6,3.17965023847377
"Belgium","BEL",1906,188500,10,5.30503978779841
"Belgium","BEL",1907,188600,8,4.24178154825027
"Belgium","BEL",1908,187900,11,5.85417775412453
"Belgium","BEL",1909,186400,14,7.51072961373391
"Belgium","BEL",1910,185200,14,7.55939524838013
"Belgium","BEL",1911,183700,11,5.98802395209581
"Belgium","BEL",1912,182200,14,7.68386388583974
"Belgium","BEL",1913,181400,16,8.82028665931643
"Belgium","BEL",1914,180300,15,8.31946755407654
"Belgium","BEL",1915,178100,7,3.93037619314992
"Belgium","BEL",1916,175700,10,5.69151963574274
"Belgium","BEL",1917,172500,3,1.73913043478261
"Belgium","BEL",1918,169100,6,3.54819633353046
"Belgium","BEL",1919,164900,13,7.883565797453
"Belgium","BEL",1920,161400,22,13.6307311028501
"Belgium","BEL",1921,158600,16,10.0882723833544
"Belgium","BEL",1922,156300,15,9.59692898272553
"Belgium","BEL",1923,155300,17,10.9465550547328
"Belgium","BEL",1924,154200,14,9.07911802853437
"Belgium","BEL",1925,152700,17,11.1329404060249
"Belgium","BEL",1926,151500,14,9.24092409240924
"Belgium","BEL",1927,150200,13,8.65512649800266
"Belgium","BEL",1928,148800,17,11.4247311827957
"Belgium","BEL",1929,146900,13,8.84955752212389
"Belgium","BEL",1930,146600,18,12.2783083219645
"Belgium","BEL",1931,146300,12,8.20232399179768
"Belgium","BEL",1932,146000,21,14.3835616438356
"Belgium","BEL",1933,145700,17,11.6678105696637
"Belgium","BEL",1934,145400,14,9.62861072902338
"Belgium","BEL",1935,145100,17,11.7160578911096
"Belgium","BEL",1936,144800,10,6.9060773480663
"Belgium","BEL",1937,144500,10,6.9204152249135
"Belgium","BEL",1938,144200,21,14.5631067961165
